"Id","IsDeleted","TaskId","Seconds","Hours","Minutes","TimerStartDate","TimerEndDate","CreatedById","IsPaused","IsStopped","Message","StatusId","Notes","AccountId","ProjectId","TimeEntryCodeId","DepartmentId","IsFavourite","ResumeDate","IsProjectLevel","IsManual","ICRate","Rate","CreatedBySupervisorId","UpdatedBySupervisorId","CreatedDate","InvoiceId","SubmittedDate","UpdatedDate","IsModified","ModifiedBy","MetaInfo","IsRemote"
"0CC9CF7F-34A0-4BC8-9B06-08DB28EC3E5B","False","","0","8","0","2023-03-27 14:44:11.000000","2023-03-27 14:44:11.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-20 14:44:10.367341","","2023-03-20 14:44:10.367341","2023-03-20 14:44:10.367341","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"4089E727-DB93-403F-9B07-08DB28EC3E5B","False","","0","8","0","2023-03-28 14:44:17.000000","2023-03-28 14:44:17.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-20 14:44:16.428077","","2023-03-20 14:44:16.428078","2023-03-20 14:44:16.428078","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"197A9034-CEC7-4843-9B08-08DB28EC3E5B","False","","0","8","0","2023-03-29 14:44:23.000000","2023-03-29 14:44:23.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-20 14:44:22.349468","","2023-03-20 14:44:22.349468","2023-03-20 14:44:22.349468","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"CA4CA744-59DF-4225-9B09-08DB28EC3E5B","False","","0","8","0","2023-03-30 14:44:28.000000","2023-03-30 14:44:28.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-20 14:44:27.770445","","2023-03-20 14:44:27.770445","2023-03-20 14:44:27.770445","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"B7C7879E-52B1-4D92-9B0A-08DB28EC3E5B","False","","0","8","0","2023-03-31 14:44:33.000000","2023-03-31 14:44:33.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-20 14:44:32.996777","","2023-03-20 14:44:32.996777","2023-03-20 14:44:32.996777","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"1529D175-C8C6-4D62-B860-08DB29995D01","False","C79EF800-4900-4EB2-98E8-BD60D26303FD","0","0","15","2023-03-21 02:45:46.000000","2023-03-21 02:45:46.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","0FC18F7D-C662-4813-8A23-08DB1065AA67","C62C700D-AC1B-419A-B0DA-25880913EEC7","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-21 02:45:44.821128","","2023-03-21 02:45:44.821128","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"DD441B8B-09F5-472D-B96A-08DB29995D01","False","","0","8","0","2023-03-21 14:07:36.000000","2023-03-21 14:07:36.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:07:35.562663","","2023-03-21 14:07:35.562663","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"388311A4-F7A6-41F5-B96B-08DB29995D01","False","","0","8","0","2023-03-20 14:07:47.000000","2023-03-20 14:07:47.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:07:47.078905","","2023-03-21 14:07:47.078920","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"76813340-EBF4-4CB5-B96C-08DB29995D01","False","","0","8","0","2023-03-22 14:07:53.000000","2023-03-22 14:07:53.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:07:52.688483","","2023-03-21 14:07:52.688483","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"E1E3DBAF-5D84-4B66-B96D-08DB29995D01","False","","0","8","0","2023-03-23 14:08:16.000000","2023-03-23 14:08:16.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:15.469267","","2023-03-21 14:08:15.469267","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"0785894E-CF9B-4ED7-B96E-08DB29995D01","False","","0","8","0","2023-03-24 14:08:24.000000","2023-03-24 14:08:24.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:23.703890","","2023-03-21 14:08:23.703891","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"B5B6DFB2-735C-4256-B96F-08DB29995D01","False","","0","8","0","2023-03-27 14:08:31.000000","2023-03-27 14:08:31.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:30.627454","","2023-03-21 14:08:30.627454","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"47D42079-70EC-4D29-B970-08DB29995D01","False","","0","8","0","2023-03-28 14:08:37.000000","2023-03-28 14:08:37.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:36.594410","","2023-03-21 14:08:36.594410","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"CDD8B65F-91E4-44B8-B971-08DB29995D01","False","","0","8","0","2023-03-29 14:08:41.000000","2023-03-29 14:08:41.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:40.562356","","2023-03-21 14:08:40.562356","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"8328FFFD-8CDA-4F5A-B972-08DB29995D01","False","","0","8","0","2023-03-30 14:08:45.000000","2023-03-30 14:08:45.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:44.297314","","2023-03-21 14:08:44.297314","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"6243279E-3548-4544-B973-08DB29995D01","False","","0","8","0","2023-03-31 14:08:49.000000","2023-03-31 14:08:49.000000","56405CB0-F063-4086-1407-08DB1E5A891C","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","F1FBDA57-62FE-48C3-C4A0-08DB20DE588E","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-03-21 14:08:48.298605","","2023-03-21 14:08:48.298606","2023-03-31 20:28:47.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"EB764508-572B-43D9-E1B2-08DB2A26F98E","False","97B21F5D-B7F4-4155-A659-C357C0F617BA","0","2","0","2023-03-20 17:08:25.000000","2023-03-20 17:08:25.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-03-21 17:08:26.680326","","2023-03-21 17:08:26.680326","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"74BA963B-61D7-492A-E1C6-08DB2A26F98E","False","D3A2B6EA-F7E1-4E07-807E-95CE8CCDD051","0","1","0","2023-03-21 17:20:14.000000","2023-03-21 17:20:14.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","848083F0-7994-4FB5-2231-08DB03179FA0","F31C5AC3-21C4-4D8C-B999-6BBB363B3083","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-21 17:20:14.785547","","2023-03-21 17:20:14.785547","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"7D1D8DA0-F48D-49E7-AE9C-08DB2AF7D62F","False","F1FBD9A0-235B-4AA2-A59B-EEB0704A1391","0","0","30","2023-03-21 19:28:46.000000","2023-03-21 19:28:46.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-03-22 19:28:46.442323","","2023-03-22 19:28:46.442323","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"8D739298-8A97-4B3F-AE9D-08DB2AF7D62F","False","F1FBD9A0-235B-4AA2-A59B-EEB0704A1391","0","0","15","2023-03-22 19:29:01.000000","2023-03-22 19:29:01.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-03-22 19:29:01.900903","","2023-03-22 19:29:01.900903","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"5D1D4B99-A699-4C67-AED4-08DB2AF7D62F","False","A466B237-B7A8-4E41-94C6-823BDB7E2DBA","0","1","0","2023-03-22 15:25:43.000000","2023-03-22 15:25:43.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","1782ABDF-B8F8-431B-8859-08DB0083F296","D9858174-1AD0-4AD9-A636-CEDB5CC5E9E0","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-22 20:21:43.360271","","2023-03-22 20:21:43.360271","2023-03-31 21:19:19.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"CBE3582E-106E-46A7-0936-08DB2BC0E845","False","547D4D27-0602-4B5B-86B2-1688FA9594E5","0","0","15","2023-03-22 17:20:48.000000","2023-03-22 17:20:48.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","65366BAE-B890-4FFF-F3F0-08DB1A809E26","2CFB8715-921F-4225-9B4F-84C683591902","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-23 17:20:48.655713","","2023-03-23 17:20:48.655713","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"C2655E81-DB18-4DE5-0938-08DB2BC0E845","False","826BB583-8FA2-47ED-8C7A-8EB9C5FF8EFB","0","0","30","2023-03-23 17:21:43.000000","2023-03-23 17:21:43.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","65366BAE-B890-4FFF-F3F0-08DB1A809E26","2CFB8715-921F-4225-9B4F-84C683591902","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-23 17:21:44.120280","","2023-03-23 17:21:44.120281","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"FA27A640-BF2F-4AA3-093F-08DB2BC0E845","False","D835CBD4-8A73-4E0E-BE1D-D02CD2787071","0","1","0","2023-03-20 17:26:09.000000","2023-03-20 17:26:09.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","65366BAE-B890-4FFF-F3F0-08DB1A809E26","2CFB8715-921F-4225-9B4F-84C683591902","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-23 17:26:09.371245","","2023-03-23 17:26:09.371245","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"334297AE-9C81-4120-205C-08DB2C63542E","False","6B0D5C18-DF4C-4DAF-BE5D-4047DF000F3D","0","3","0","2023-03-24 15:20:02.000000","2023-03-24 15:20:02.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-03-24 15:20:01.971217","","2023-03-24 15:20:01.971217","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"98FD85A7-7372-430A-2067-08DB2C63542E","False","BC54053E-BEF4-4D4F-8B01-80FF87CA1DCB","0","0","15","2023-03-23 15:24:49.000000","2023-03-23 15:24:49.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","0FC18F7D-C662-4813-8A23-08DB1065AA67","1BE2CE96-2A5D-4C55-BC08-EE21FF46077C","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-24 15:24:49.159990","","2023-03-24 15:24:49.159990","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"B6747670-DB20-4B08-2069-08DB2C63542E","False","3AE4C7CB-54C8-4EBA-98EA-3C981A4D699F","0","3","0","2023-03-18 15:30:24.000000","2023-03-18 15:30:24.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","1031E3E2-0720-497E-9650-08DB2BD0F151","72286980-BB30-42C5-B6AA-970264CEC306","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-24 15:29:38.400776","","2023-03-24 15:29:38.400776","2023-03-31 21:19:19.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"945E1D78-DABA-4B08-206B-08DB2C63542E","False","A822EAAA-A6F2-41BD-8E91-F0E38C89C8CB","0","0","30","2023-03-21 15:31:10.000000","2023-03-21 15:31:10.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","1031E3E2-0720-497E-9650-08DB2BD0F151","2DE4AA22-C03F-4386-9015-0916CD8932C2","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-24 15:31:09.942537","","2023-03-24 15:31:09.942537","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"B2D59533-7093-460C-206C-08DB2C63542E","False","D4C44FA6-F9C1-4697-8962-D487CB762C92","0","0","30","2023-03-23 15:31:48.000000","2023-03-23 15:31:48.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","1031E3E2-0720-497E-9650-08DB2BD0F151","2DE4AA22-C03F-4386-9015-0916CD8932C2","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-24 15:31:47.891532","","2023-03-24 15:31:47.891532","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"44B90CC3-FAB7-478D-186A-08DB2EF7845D","False","55CB3843-1586-46B9-AAEE-13918672DE7B","0","2","30","2023-03-20 19:16:12.000000","2023-03-20 19:16:12.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","506F4860-C3F8-4347-5053-08DB2EE8B2CC","DAE7D1A2-F67E-47BD-84BE-2955171271BC","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-27 19:15:57.718083","","2023-03-27 19:15:57.718083","2023-03-31 21:19:19.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"98025A91-C126-4136-186C-08DB2EF7845D","False","7F4D631D-1860-4372-83D2-CEC1E0F4B4EC","0","1","30","2023-03-21 19:16:53.000000","2023-03-21 19:16:53.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","506F4860-C3F8-4347-5053-08DB2EE8B2CC","DAE7D1A2-F67E-47BD-84BE-2955171271BC","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-27 19:16:53.401575","","2023-03-27 19:16:53.401575","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"2A23F74D-0BB6-4729-1920-08DB2EF7845D","False","B0DE00BE-0717-4918-A34D-09A39D1055BD","0","3","0","2023-03-27 21:23:25.000000","2023-03-27 21:23:25.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","65366BAE-B890-4FFF-F3F0-08DB1A809E26","2CFB8715-921F-4225-9B4F-84C683591902","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-27 21:23:24.985631","","2023-03-27 21:23:24.985631","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"3A4DB7EC-005D-44C3-CA60-08DB2F96C238","False","71A570E2-9129-49E2-967F-D5059D6CE744","0","5","0","2023-03-28 16:50:48.000000","2023-03-28 16:50:48.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","65366BAE-B890-4FFF-F3F0-08DB1A809E26","2CFB8715-921F-4225-9B4F-84C683591902","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-28 16:50:46.300467","","2023-03-28 16:50:46.300467","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"2576A04A-B2A0-4607-CA63-08DB2F96C238","False","118E9263-3C20-4CFE-A08A-57F5FA6DA855","0","1","0","2023-03-27 16:51:59.000000","2023-03-27 16:51:59.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-03-28 16:51:56.721606","","2023-03-28 16:51:56.721606","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"85E6751E-1F42-41C8-D7B5-08DB2FC21F4A","False","A493B4B7-EB66-4F03-9F83-27CECA016F75","0","1","0","2023-03-28 22:15:35.000000","2023-03-28 22:15:35.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","0FC18F7D-C662-4813-8A23-08DB1065AA67","1BE2CE96-2A5D-4C55-BC08-EE21FF46077C","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-28 22:15:33.303205","","2023-03-28 22:15:33.303205","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
"44CA8154-1649-40FE-6A3B-08DB3063D90A","False","A1DA8A35-30AF-4A4C-955D-2244C9A4DB7B","0","0","30","2023-03-29 20:24:37.000000","2023-03-29 20:24:37.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","1A9D056D-8607-401B-CEBA-08DB2F1F2FDC","70EB6302-FAC7-4C10-BAB2-20B558312F52","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-29 20:24:37.511696","","2023-03-29 20:24:37.511696","2023-03-31 21:19:19.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","False"
